track_id,Song,Artists,Album,length,time_signature,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,key,valence,speechiness,mode,Popularity,favorite
4sOX1nhpKwFWPvoMMExi3q,Primadonna,['MARINA'],Electra Heart (Deluxe),221075,4,0.66,0.0884,0.689,127.98,0.0,-2.671,0.0922,4.0,0.427,0.0337,0,75.0,0
0rXw5rWZpOdfeeCbMln8MU,Peacock,['Katy Perry'],Teenage Dream: The Complete Confection,231920,4,0.825,0.0563,0.759,139.975,0.0,-3.121,0.202,0.0,0.942,0.0427,1,52.0,0
5PEcgEP0ldpnP4M3q5YP3T,MNEK: Hey - #PressPlayForPride,['Various Artists'],#PressPlayForPride,14787,0,0.0,0.533,0.518,0.0,0.0,-7.904,0.535,8.0,0.0,0.0,1,0.0,0
3KwwE4sgCzMaKWq6QBebmX,Me Too,['Meghan Trainor'],Thank You (Deluxe Version),181240,4,0.934,0.0971,0.694,123.831,1.2e-06,-5.849,0.477,11.0,0.833,0.101,0,75.0,0
3Qw29xE1UoPS5mdqoqVnWm,Back to My Love,"['Becky Hill', 'Little Simz']",Back to My Love,235294,4,0.627,0.167,0.729,76.495,1.52e-06,-5.345,0.106,8.0,0.347,0.0597,0,41.0,0
2mw5S1dAoQQVaPzzw3L4GP,SHY (feat. Brayton Bowman),"['The Magician', 'Brayton Bowman']",SHY (feat. Brayton Bowman),204685,4,0.601,0.00995,0.802,122.979,0.00392,-3.882,0.131,1.0,0.6,0.0511,1,51.0,0
6bXZLjfifow3OZ4bDtg4Xc,MNEK: A Moment - #PressPlayForPride,['Various Artists'],#PressPlayForPride,46518,3,0.744,0.55,0.566,102.311,0.0,-10.394,0.0867,1.0,0.814,0.499,1,0.0,0
4V3AFyNbIcTFCHGB0BtlSL,Nobody,"['LEISURE', 'Gold Link']",Leisure,200078,4,0.671,0.0349,0.569,75.025,2.29e-05,-8.325,0.0827,0.0,0.881,0.0483,1,40.0,0
3Fc7k96EGOGiJBMZUxbpq7,LITE SPOTS,['KAYTRANADA'],99.9%,230920,4,0.884,0.0346,0.549,120.461,0.0698,-11.683,0.112,1.0,0.394,0.471,1,55.0,0
1zi7xx7UVEFkmKfv06H8x0,One Dance,"['Drake', 'Wizkid', 'Kyla']",Views,173987,4,0.792,0.00776,0.625,103.967,0.0018,-5.609,0.329,1.0,0.37,0.0536,1,89.0,0
4lwthdbsRkAnZhFunjjgrs,At Night (I Think About You),['MNEK'],At Night (I Think About You),215820,4,0.555,0.0135,0.871,145.151,0.0,-3.316,0.0859,7.0,0.598,0.108,0,37.0,0
0ULUk1ZukEuiFhceG48dO7,MNEK: Intro - #PressPlayForPride,['Various Artists'],#PressPlayForPride,20752,4,0.715,0.587,0.56,115.28,0.0,-7.595,0.137,1.0,0.895,0.421,1,0.0,0
4YUyvp6310waHWeOzUst3v,5050,['RAY BLK'],Durt,195885,4,0.823,0.113,0.346,132.967,0.0,-7.861,0.124,1.0,0.631,0.0744,1,28.0,0
2YhjIZ5x5HNjTsrFJbrhYB,Obi Wan,['Wolfie'],8 Ball,197956,1,0.502,0.234,0.686,135.519,0.0,-5.941,0.181,7.0,0.219,0.115,1,29.0,0
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,"['The Chainsmokers', 'Daya']",Don't Let Me Down,208373,4,0.532,0.157,0.869,159.803,0.00508,-5.094,0.136,11.0,0.422,0.172,1,82.0,0
3n9tDQgttAL7txp1wDH2Ja,I Remember,['AlunaGeorge'],I Remember,264760,4,0.668,0.493,0.613,133.961,0.0,-4.067,0.0953,5.0,0.584,0.041,0,40.0,0
5NkAF10Q9tQGSn03griVeA,Send Me A Picture,['Gwen Stefani'],This Is What The Truth Feels Like (Deluxe),215027,4,0.659,0.0335,0.687,191.955,0.00114,-4.531,0.096,5.0,0.725,0.157,0,26.0,0
18ic1xznL4T5MmEWkdHA0o,MNEK: Coming Out - #PressPlayForPride,['Various Artists'],#PressPlayForPride,39095,3,0.702,0.573,0.554,79.6,0.0,-9.511,0.0687,1.0,0.786,0.492,1,0.0,0
6CmPg77F6Ux9cfuoYwbdZK,Heartbreaker (feat. Da Brat & Missy Elliott),"['Mariah Carey', 'Da Brat', 'Missy Elliott']",The Remixes,277840,4,0.858,0.227,0.598,100.527,1.64e-06,-8.645,0.0417,5.0,0.648,0.172,0,34.0,0
5ShOjEUeSBr4fgBelfB7Vd,MNEK: Pride - #PressPlayForPride,['Various Artists'],#PressPlayForPride,25225,3,0.759,0.711,0.683,75.825,0.0,-8.218,0.262,8.0,0.885,0.662,1,0.0,0
6MCm5U1tyfkaQvcGkbw3ov,Olly Alexander from Years & Years on Pride,['Various Artists'],Years & Years - Spotify Pride,76000,4,0.722,0.513,0.535,103.467,0.0,-9.352,0.277,6.0,0.898,0.502,1,0.0,0
2MtybE4np9hXIRNFBi9K4q,Now I'm All Messed Up,['Tegan and Sara'],Heartthrob,247893,4,0.564,0.00123,0.744,154.032,2.87e-05,-6.078,0.276,9.0,0.423,0.0349,0,35.0,0
0pi6mPEX2JZT9zO1tg7ESW,Olly Alexander from Years & Years on Inspiration,['Various Artists'],Years & Years - Spotify Pride,55000,3,0.653,0.509,0.559,100.122,0.0,-9.67,0.0371,8.0,0.872,0.349,1,0.0,0
13F3T2TWkVW6oVZNnFc69e,Shelter,['The xx'],xx,270240,4,0.264,0.802,0.377,214.67,0.537,-15.678,0.107,0.0,0.0621,0.0803,1,44.0,0
0NWWDumjD2TCrR6iV6ZFgR,Fuck the Pain Away,['Peaches'],The Teaches of Peaches,250693,4,0.904,0.0339,0.944,131.599,0.00592,-2.626,0.075,4.0,0.931,0.138,1,55.0,0
4OikxHAgM14El0wQIyyhP8,Love Me Or Hate Me,['Lady Sovereign'],Public Warning,209827,4,0.888,0.0145,0.806,120.012,0.0,-4.717,0.0686,7.0,0.913,0.0714,1,47.0,0
3aOqxUnZ6LI5dxQ3iqAQ6C,Restless Year,['Ezra Furman'],Perpetual Motion People,145000,4,0.687,0.0296,0.945,94.525,1.07e-05,-4.095,0.12,9.0,0.545,0.0673,1,48.0,0
27E66TGQUVXWxtUOltZUnY,Olly Alexander from Years & Years on his Playlist,['Various Artists'],Years & Years - Spotify Pride,117500,3,0.71,0.464,0.569,101.348,0.0,-10.109,0.0722,8.0,0.838,0.412,1,0.0,0
1Jb8fejyUddXtl2JKAEFmQ,What's It Gonna Be?,['Shura'],Nothing's Real,214754,4,0.567,0.118,0.928,171.974,1.04e-05,-5.533,0.347,8.0,0.698,0.0616,1,54.0,0
3eZ1h7nR5Ig4VDbJwHgms5,The Highway,['Tunde Olaniran'],Yung Archetype,210884,4,0.863,0.00294,0.766,129.998,2.03e-06,-5.0,0.0815,4.0,0.486,0.061,1,8.0,0
4fX0mggT4nrjB2UtPfSllk,For Today I Am A Boy,"['Antony and the Johnsons', 'ANOHNI']",I Am A Bird Now,156173,5,0.358,0.921,0.319,113.184,0.148,-10.804,0.244,0.0,0.519,0.0381,1,23.0,0
4cORje2nJMAdDJpZwQO2OF,My Only Friend,['NIMMO'],My Only Friend,252587,4,0.701,0.00553,0.766,124.999,0.00387,-5.139,0.205,6.0,0.814,0.0339,0,18.0,0
52IvQU087y8nKvluApHVkl,Olly Alexander from Years & Years on Coming Out,['Various Artists'],Years & Years - Spotify Pride,90000,5,0.739,0.308,0.641,101.603,0.0,-9.193,0.128,1.0,0.82,0.386,1,0.0,0
3CgZCQyuyxHRMWB9BTwmni,Swim Good,['Frank Ocean'],Swim Good,257187,4,0.653,0.00116,0.668,160.048,0.00269,-8.183,0.0731,0.0,0.711,0.0881,1,69.0,0
1LZcxhK4BQsFR3kT8hnWmN,Wut,['Kalifa'],Hey,167488,4,0.784,0.157,0.802,92.978,0.00882,-7.572,0.108,8.0,0.504,0.315,1,37.0,0
3JJXz7g4Uq8nilp9DkWyex,Mr. Peterson,['Perfume Genius'],Learning,172093,4,0.348,0.984,0.37,112.537,0.887,-10.104,0.587,8.0,0.102,0.0304,1,27.0,0
4RdpSi00jdvfRLZb3Q1WhB,Transgender Dysphoria Blues,['Against Me!'],Transgender Dysphoria Blues,196400,4,0.491,0.000505,0.937,104.833,0.127,-3.639,0.206,4.0,0.496,0.0948,1,47.0,0
2HWWsTZxnLSUdFZ4gjsP5N,WILD,['Troye Sivan'],Blue Neighbourhood (Deluxe),227872,4,0.581,0.0235,0.725,89.989,0.0,-5.349,0.304,0.0,0.394,0.0592,0,54.0,0
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,['Miley Cyrus'],Bangerz (Deluxe Version),231240,4,0.613,0.00882,0.622,80.003,0.0,-5.794,0.37,1.0,0.484,0.0334,0,81.0,0
5L16tlSHNt93RiiRiCc8ya,Digital Witness,['St. Vincent'],St. Vincent,202000,4,0.782,0.00904,0.444,104.975,0.0101,-7.081,0.0887,5.0,0.882,0.0489,1,43.0,0
7pttGrC2YJYQ997ZryXGCG,GOT IT GOOD,"['KAYTRANADA', 'Craig David']",99.9%,228147,4,0.551,0.0475,0.503,80.266,0.0,-6.678,0.116,7.0,0.305,0.17,0,59.0,0
4LSaXsi2dyhdKGF6wPsHst,Worship,['Years & Years'],Communion (Deluxe),221813,4,0.673,0.0684,0.805,117.982,0.0,-4.543,0.0855,4.0,0.6,0.0395,0,37.0,0
7odHgoLFi3GQ90E9PeraI3,Son of a Preacher Man,['Dusty Springfield'],Dusty In Memphis [Deluxe Edition],149160,4,0.401,0.394,0.498,181.701,0.0,-10.682,0.13,4.0,0.816,0.0757,1,70.0,0
5jBBOzlULSLS3J1WL646tB,Conchita Wurst Spotify Pride Intro,['Various Artists'],Conchita Wurst - Spotify Pride,10127,0,0.0,0.356,0.778,0.0,0.0,-4.016,0.275,0.0,0.0,0.0,0,0.0,0
5IwkF49z80NtBv4tJjYXge,Phenomenal Woman,['Laura Mvula'],Phenomenal Woman,164200,4,0.702,0.00251,0.655,129.924,0.0131,-4.764,0.361,0.0,0.187,0.0407,1,15.0,0
0rcDFdi19NtKf9NbHxr0k9,In Common,['Alicia Keys'],In Common,209051,4,0.647,0.0182,0.679,120.138,0.0,-7.092,0.0413,8.0,0.302,0.0826,1,51.0,0
0gorODYIUfyg83lBPnPbZs,What You Don't Do,['Lianne La Havas'],Blood,220587,3,0.656,0.451,0.731,144.005,2.26e-06,-5.315,0.0811,2.0,0.649,0.0876,1,39.0,0
2GcCFSXhiEkIya9tcAdk2M,You're The One That I Want,['Angus & Julia Stone'],Big Jet Plane,192013,4,0.533,0.849,0.0691,73.108,0.0,-13.554,0.102,5.0,0.328,0.0395,0,48.0,0
72A8OnvE6deO12S2CML7HJ,Come Home,['Soe Tolloy'],Come Home,205003,4,0.659,0.495,0.515,168.115,0.000507,-10.859,0.0937,0.0,0.459,0.0529,1,25.0,0
4MTljAxXqEoGprYazgYeBX,Conchita Wurst on her first Pride,['Various Artists'],Conchita Wurst - Spotify Pride,46500,3,0.76,0.544,0.606,64.278,0.0,-7.565,0.0625,5.0,0.801,0.421,0,0.0,0
0ZZNnIX9FTmCufK0aZmq2I,You Are Unstoppable,['Conchita Wurst'],Conchita,207907,4,0.419,0.268,0.793,154.411,0.0,-5.048,0.115,4.0,0.669,0.0481,1,32.0,0
2DeEXfLtcC6TYMhOx5i24d,Revolution - Radio Edit,['Elias'],Revolution,180147,4,0.435,0.00559,0.507,68.628,1.59e-06,-6.722,0.378,11.0,0.233,0.0359,0,19.0,0
1e6IfTbKYIFfrRFqTHsxW9,Genau jetzt - Single Version,['Nena'],Genau Jetzt,196707,4,0.453,0.00235,0.727,157.775,0.00139,-6.22,0.115,2.0,0.172,0.112,0,18.0,0
6hNOgftznEOoTrermrc30D,Hope There's Someone,"['Antony and the Johnsons', 'ANOHNI']",I Am A Bird Now,261200,1,0.293,0.978,0.141,140.882,0.0103,-10.383,0.162,6.0,0.134,0.0336,1,36.0,0
5uu3UiPWFJaKbmj1iKsenH,Permission,['Ro James'],Permission,281512,4,0.663,0.195,0.481,75.523,6.7e-05,-4.121,0.0836,6.0,0.306,0.0545,0,45.0,0
3EQ1tsO3gLby0K294yTGEz,Shades of Blue,['ESKA'],ESKA,244240,4,0.643,0.205,0.726,141.811,0.0,-4.439,0.371,11.0,0.825,0.13,0,17.0,0
4MIXgItmCtVLCnT4BvU5tU,Amour T'es La,"['Snarky Puppy', 'Magda Giannikou']",Family Dinner - Vol. 1,262693,4,0.511,0.211,0.822,120.076,0.003,-11.349,0.733,8.0,0.482,0.183,1,43.0,0
2cwSM1wY1UMsJ8OEqkPzd1,Firestorm,['Conchita Wurst'],Conchita,223173,4,0.697,0.0208,0.793,122.978,0.0,-6.871,0.0749,6.0,0.49,0.0413,1,30.0,0
57rdgySxXsi2mKGC2cAuIU,Green Garden,['Laura Mvula'],Laura Mvula with Metropole Orkest conducted by Jules Buckley at Abbey Road Studios,252173,4,0.672,0.685,0.441,105.971,0.00148,-10.297,0.0934,1.0,0.473,0.0275,0,24.0,0
6K8maSfqAvR82mV6rrDC5Z,Motherless Child,"['Tom Jones', 'Portishead']",Reload,309133,4,0.26,0.0848,0.672,184.357,1.82e-06,-5.799,0.249,6.0,0.464,0.0593,0,42.0,0
63FjsyDMefiiQuuQkDbGlg,Deep,"['Snarky Puppy', ""N'Dambi""]",Family Dinner - Vol. 1,313507,4,0.493,0.613,0.456,127.829,0.0,-14.488,0.865,2.0,0.268,0.288,0,25.0,0
62P3dTff68UTyYPqbGpaXs,All The Things Lost,['MS MR'],How Does It Feel,194013,4,0.669,0.811,0.313,104.943,0.0249,-10.353,0.0935,10.0,0.364,0.0321,1,46.0,0
6TsE30wjcOmuQRheHdtaAF,Gopher Mambo - Remastered 2009,"['Billy May', 'Gozzo', 'Yma Sumac', 'The Rico Mambo Orchestra']",Mambo!,137240,4,0.604,0.817,0.431,152.952,6.78e-06,-10.982,0.0921,5.0,0.877,0.11,0,38.0,0
72mvdKU4Lw2737idPLKTjh,BITE,['Troye Sivan'],Blue Neighbourhood (Deluxe),186053,4,0.591,0.192,0.402,125.015,0.0,-5.847,0.148,1.0,0.0678,0.0337,0,51.0,0
0DqT9HiT8Yz4EPxZPzgr03,Out of Body Experience,['Conchita Wurst'],Conchita,221160,4,0.617,0.118,0.622,145.075,0.000538,-6.13,0.208,5.0,0.373,0.0367,1,16.0,0
73U20lYCzqwGLLk4V7u3ul,Gone,['Lianne La Havas'],Is Your Love Big Enough? (Deluxe Edition),264973,4,0.483,0.956,0.329,128.459,0.0,-7.407,0.0911,9.0,0.312,0.0503,0,27.0,0
7GmHOAdriOnI9s5S79GAUr,Come Along,['Titiyo'],Come Along,223733,4,0.645,0.0641,0.787,84.116,0.513,-4.707,0.341,5.0,0.906,0.0274,0,58.0,0
3VtYIMxaZEdrydYAofTN04,Champagne Kisses,['Jessie Ware'],Tough Love,202938,4,0.552,0.189,0.473,91.939,0.00821,-8.59,0.103,8.0,0.302,0.046,1,35.0,0
0kckmD3yTlXjXrbR7ksX4I,Colours of Your Love,['Conchita Wurst'],Conchita,212933,4,0.58,0.303,0.732,125.959,0.000131,-6.512,0.0853,2.0,0.147,0.0362,0,24.0,0
1U6EZRkaJy3II3ElJlpzMl,Overcome (feat. Nile Rodgers),"['Laura Mvula', 'Nile Rodgers']",Overcome (feat. Nile Rodgers),190933,4,0.565,0.000714,0.709,123.836,0.05,-5.354,0.059,2.0,0.229,0.0492,1,18.0,0
2SxirI2LVqTAa6YwZpTAyN,Agony,['Paloma Faith'],Fall to Grace (Expanded Edition),191840,4,0.534,0.127,0.623,150.132,0.0,-6.293,0.12,9.0,0.15,0.0499,1,27.0,0
6EHuOufBeL6vk3TvVJB5qo,Please Please Me - Remastered 2009,['The Beatles'],Please Please Me (Remastered),120853,4,0.527,0.334,0.48,139.388,0.0,-9.61,0.0702,4.0,0.706,0.028,1,59.0,0
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,['The Beatles'],Please Please Me (Remastered),155227,4,0.482,0.641,0.849,124.631,7.74e-06,-9.198,0.0414,2.0,0.937,0.0452,1,79.0,0
3KiexfmhxHvG5IgAElmTkd,I Saw Her Standing There - Remastered 2009,['The Beatles'],Please Please Me (Remastered),173947,4,0.491,0.27,0.801,160.109,0.0,-9.835,0.0665,4.0,0.971,0.0361,1,69.0,0
2VmB1rF9FtfKUmFHDVnq8Q,Baby It's You - Remastered 2009,['The Beatles'],Please Please Me (Remastered),160520,4,0.608,0.778,0.494,112.421,0.0,-12.211,0.0926,4.0,0.879,0.0345,0,55.0,0
0qsS2A3hwicJCLtcaR6JRQ,She Loves You - Mono Version / Remastered 2009,['The Beatles'],The Beatles 1962 - 1966 (Remastered),142653,4,0.308,0.389,0.895,150.109,0.0,-5.157,0.177,7.0,0.902,0.0463,1,62.0,0
5Qe7NHxeLAn8KoLTNLSdwe,I Want To Hold Your Hand - Remastered 2009,['The Beatles'],The Beatles 1962 - 1966 (Remastered),146720,4,0.496,0.525,0.703,130.915,2.08e-06,-6.905,0.305,7.0,0.936,0.0376,1,69.0,0
3idqWaBn3mRdsIodCU6uBi,Roll Over Beethoven - Remastered 2009,['The Beatles'],With The Beatles (Remastered),165467,4,0.351,0.289,0.749,160.673,0.0,-9.435,0.0952,2.0,0.967,0.0628,1,54.0,0
0sIZcoe69iSym9AecvZ7CT,I Wanna Be Your Man - Remastered 2009,['The Beatles'],With The Beatles (Remastered),119507,4,0.553,0.477,0.914,99.138,0.0,-8.232,0.292,9.0,0.683,0.0415,1,49.0,0
0ESIjVxnDnCDaTPo6sStHm,Till There Was You - Remastered 2009,['The Beatles'],With The Beatles (Remastered),133507,4,0.727,0.79,0.338,122.421,0.0,-13.887,0.105,5.0,0.646,0.0454,1,64.0,0
3zw4FTrVNfy2teEkV9FOvh,Money (That's What I Want) - Remastered 2009,['The Beatles'],With The Beatles (Remastered),169507,1,0.545,0.425,0.853,128.816,0.0,-8.369,0.266,11.0,0.923,0.0394,0,50.0,0
3SdingSsFcZDZAyvcJbgAw,Can't Buy Me Love - Remastered 2009,['The Beatles'],A Hard Day's Night (Remastered),131867,4,0.483,0.283,0.677,170.72,0.0,-5.91,0.321,0.0,0.842,0.0593,1,68.0,0
65vdMBskhx3akkG9vQlSH1,And I Love Her - Remastered 2009,['The Beatles'],A Hard Day's Night (Remastered),149693,4,0.767,0.64,0.331,113.312,0.0,-10.777,0.0681,1.0,0.636,0.0337,0,73.0,0
5J2CHimS7dWYMImCHkEFaJ,A Hard Day's Night - Remastered 2009,['The Beatles'],A Hard Day's Night (Remastered),154200,4,0.59,0.137,0.805,138.514,0.0,-6.481,0.0996,0.0,0.797,0.0371,1,70.0,0
1Dg4dFJr3HW7sbA7vPejre,Eight Days A Week - Remastered 2009,['The Beatles'],Beatles For Sale (Remastered),163600,4,0.652,0.412,0.583,138.134,0.0,-7.811,0.119,9.0,0.744,0.038,1,67.0,0
7Ho3T7ERfooiAfvODaMQ2N,Rock And Roll Music - Remastered 2009,['The Beatles'],Beatles For Sale (Remastered),151280,4,0.457,0.566,0.917,167.092,0.0,-6.213,0.333,9.0,0.965,0.0441,1,54.0,0
4DZAH8eiqSAkMIE9l5D71U,Everybody's Trying To Be My Baby - Remastered 2009,['The Beatles'],Beatles For Sale (Remastered),146000,4,0.543,0.466,0.806,85.172,0.0,-7.231,0.134,4.0,0.943,0.0385,1,45.0,0
7CZiDzGVjUssMSOXrDNYHL,Ticket To Ride - Remastered 2009,['The Beatles'],Help! (Remastered),189680,4,0.519,0.0457,0.85,123.419,0.0,-6.777,0.233,9.0,0.749,0.0678,1,67.0,0
4F1AgKpuFRMLEgtPETVwZk,You've Got To Hide Your Love Away - Remastered 2009,['The Beatles'],Help! (Remastered),129120,3,0.398,0.207,0.392,184.267,0.0,-9.05,0.102,7.0,0.378,0.0282,1,71.0,0
68BTFws92cRztMS1oQ7Ewj,All You Need Is Love - Remastered 2009,['The Beatles'],Magical Mystery Tour (Remastered),230387,4,0.4,0.346,0.48,103.436,3.1e-05,-7.768,0.155,7.0,0.653,0.0295,1,67.0,0
3m7V717IKZqZLW5qUIOxdD,Hey Jude - Remastered 2009,['The Beatles'],The Beatles 1967 - 1970 (Remastered),431333,4,0.402,0.028,0.552,145.164,1.36e-05,-10.158,0.0929,10.0,0.668,0.0258,1,68.0,0
3evG0BIqEFMMP7lVJh1cSf,Don't Let Me Down - Remastered 2009,['The Beatles'],The Beatles 1967 - 1970 (Remastered),215733,4,0.593,0.568,0.289,77.119,0.000829,-11.049,0.0928,4.0,0.733,0.0259,1,69.0,0
0voUr8lubIafUVJlauJxYF,Things We Said Today - Remastered 2009,['The Beatles'],A Hard Day's Night (Remastered),155333,4,0.551,0.239,0.575,137.054,0.0,-8.208,0.112,2.0,0.516,0.0332,0,54.0,0
3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,['The Beatles'],Rubber Soul (Remastered),146333,4,0.688,0.449,0.435,103.239,0.0,-11.359,0.113,9.0,0.435,0.0323,1,77.0,0
0oQshbv1BFLZ61b1tQ4Eqg,This Boy - Remastered 2009,['The Beatles'],Past Masters (Vols. 1 & 2 / Remastered),136080,3,0.66,0.213,0.337,110.173,1.57e-05,-11.524,0.142,2.0,0.703,0.0286,1,55.0,0
0pNeVovbiZHkulpGeOx1Gj,Something - Remastered 2009,['The Beatles'],Abbey Road (Remastered),182293,4,0.396,0.198,0.338,133.522,2.62e-06,-10.872,0.138,0.0,0.377,0.0304,1,75.0,0
45WX2cfbL8bCIqv3rOq1G3,I'll Follow The Sun - Remastered 2009,['The Beatles'],Beatles For Sale (Remastered),108853,4,0.689,0.789,0.313,133.754,0.0,-10.073,0.144,0.0,0.625,0.0366,1,66.0,0
4gxs9En3aoaOm2J5wNMMm9,I Feel Fine - Remastered 2009,['The Beatles'],The Beatles 1962 - 1966 (Remastered),140400,4,0.588,0.339,0.811,89.862,4.06e-06,-7.299,0.412,7.0,0.802,0.0448,1,58.0,0
3lSi6qfnp2YZazTzcOLBZk,I'll Be Back - Remastered 2009,['The Beatles'],A Hard Day's Night (Remastered),144187,4,0.721,0.744,0.527,123.902,0.0,-7.224,0.186,9.0,0.641,0.0293,1,52.0,0
5JCbyeGTxbxMRZICQ0OkZO,From Me To You - Mono Version / Remastered 2009,['The Beatles'],The Beatles 1962 - 1966 (Remastered),117907,4,0.554,0.599,0.772,135.849,0.0,-6.123,0.127,0.0,0.969,0.0323,1,52.0,0
1H7gMYGykdtwZOV6s1N0by,Norwegian Wood (This Bird Has Flown) - Remastered 2009,['The Beatles'],Rubber Soul (Remastered),124693,3,0.425,0.183,0.369,176.625,0.00126,-11.876,0.112,4.0,0.65,0.0379,1,73.0,0
1hgvykolO4kBIEozATmpyj,If I Fell - Remastered 2009,['The Beatles'],A Hard Day's Night (Remastered),139467,4,0.665,0.68,0.31,108.211,0.0,-8.928,0.0877,2.0,0.568,0.0278,1,66.0,0
2rQvZscmpb6a7ejDiKprcL,Yes It Is - Remastered 2009,['The Beatles'],Past Masters (Vols. 1 & 2 / Remastered),162413,4,0.414,0.638,0.329,132.571,0.0,-8.193,0.114,4.0,0.426,0.0396,1,45.0,0
4joiWvli4qJVEW6qZV2i2J,All My Loving - Remastered 2009,['The Beatles'],With The Beatles (Remastered),127853,4,0.416,0.207,0.563,77.56,0.0,-8.724,0.343,1.0,0.9,0.0298,0,72.0,0
7rgUYidQh5tH0YlXCoKaYJ,You Really Got A Hold On Me - Remastered 2009,['The Beatles'],With The Beatles (Remastered),181347,4,0.373,0.525,0.388,77.643,0.0,-9.31,0.267,9.0,0.687,0.0337,1,53.0,0
788U1Sqej9M6c4iikuDGxO,I've Just Seen A Face - Remastered 2009,['The Beatles'],Help! (Remastered),125040,3,0.647,0.723,0.56,120.418,0.0,-8.809,0.118,9.0,0.913,0.0387,1,64.0,0
7Aobt67JnaF7qN8jCCKvHq,Do You Want To Know A Secret - Remastered 2009,['The Beatles'],Please Please Me (Remastered),117013,4,0.673,0.608,0.349,124.451,0.0,-12.414,0.38,4.0,0.609,0.0368,1,65.0,0
5EzvwjFwdP5Kfl5AZAemzu,I Need You - Remastered 2009,['The Beatles'],Help! (Remastered),148787,4,0.601,0.277,0.489,136.215,0.0,-8.554,0.0988,9.0,0.638,0.0455,1,56.0,0
5By7Pzgl6TMuVJG168VWzS,Michelle - Remastered 2009,['The Beatles'],Rubber Soul (Remastered),162373,4,0.578,0.652,0.29,117.403,0.0,-12.501,0.105,5.0,0.666,0.0341,0,69.0,0
6tQvjqDIK9GXWIC6mejms8,Girl - Remastered 2009,['The Beatles'],Rubber Soul (Remastered),151720,4,0.699,0.587,0.294,96.615,0.0,-13.205,0.117,5.0,0.893,0.0294,0,65.0,0
42qkSeX6HNJYHxlk6cWoFe,Words Of Love - Remastered 2009,['The Beatles'],Beatles For Sale (Remastered),124320,4,0.551,0.323,0.533,122.358,0.722,-9.8,0.173,9.0,0.85,0.0297,1,50.0,0
2B4Y9u4ERAFiMo13XPJyGP,"Here, There And Everywhere - Remastered 2009",['The Beatles'],Revolver (Remastered),144880,4,0.29,0.921,0.247,165.361,0.00565,-12.125,0.0917,7.0,0.36,0.0383,1,68.0,0
1kDkaFlmkdEZiVUogaP9OZ,For No One - Remastered 2009,['The Beatles'],Revolver (Remastered),119813,4,0.483,0.783,0.351,81.208,0.0,-10.487,0.115,1.0,0.713,0.0278,0,66.0,0
1NrbnHlR2BFREcyWXHIHip,When I'm Sixty Four - Remastered 2009,['The Beatles'],Sgt. Pepper's Lonely Hearts Club Band (Remastered),157667,4,0.704,0.625,0.241,140.411,2.8e-05,-13.258,0.0868,1.0,0.661,0.0476,1,66.0,0
09x9v1o51dbqi5H0u7UGfp,I Will - Remastered 2009,['The Beatles'],The Beatles (Remastered),105933,4,0.631,0.742,0.387,103.11,0.000406,-11.529,0.0822,5.0,0.832,0.0262,1,68.0,0
5FnpXVgDOk2sLT58qM22Of,Julia - Remastered 2009,['The Beatles'],The Beatles (Remastered),176667,4,0.512,0.828,0.0953,134.706,0.000268,-16.082,0.117,2.0,0.193,0.0304,1,56.0,0
4RdJFhfLQcezwN5LsXl4qP,Love You To - Remastered 2009,['The Beatles'],Revolver (Remastered),179827,4,0.391,0.7,0.593,123.986,0.000249,-8.999,0.0829,5.0,0.707,0.0413,1,52.0,0
1rxoyGj1QuPoVi8fOft1Kt,Because - Remastered 2009,['The Beatles'],Abbey Road (Remastered),165667,4,0.328,0.754,0.249,81.257,5.77e-06,-11.777,0.134,2.0,0.162,0.0272,1,59.0,0
4dkoqJrP0L8FXftrMZongF,Across The Universe - Remastered 2009,['The Beatles'],Let It Be (Remastered),228133,4,0.257,0.361,0.412,152.126,8.68e-05,-11.788,0.0702,1.0,0.858,0.0287,1,67.0,0
0vZ97gHhemKm6c64hTfJNA,"Hello, Goodbye - Remastered 2009",['The Beatles'],Magical Mystery Tour (Remastered),208840,4,0.479,0.306,0.733,99.307,2.4e-05,-8.753,0.414,0.0,0.806,0.0256,1,62.0,0
2tBv9tAdqEbLNDi5smSjbg,Sexy Sadie - Remastered 2009,['The Beatles'],The Beatles (Remastered),195267,4,0.577,0.33,0.624,75.478,0.00622,-9.626,0.117,0.0,0.671,0.0285,1,52.0,0
6h9W5FxX4E9lUFsyq8j1AD,Lovely Rita - Remastered 2009,['The Beatles'],Sgt. Pepper's Lonely Hearts Club Band (Remastered),162093,4,0.61,0.0634,0.471,87.379,0.0,-9.151,0.118,8.0,0.63,0.0261,0,54.0,0
5vl0sRtrQM1BTSAxQZFqEN,Not A Second Time - Remastered 2009,['The Beatles'],With The Beatles (Remastered),126827,4,0.471,0.213,0.817,124.848,0.0,-9.999,0.498,7.0,0.961,0.0372,1,47.0,0
